Date,Bitcoin,Bitcoin Cash,Ethereum,Litecoin,Tron,Binance Coin,Ripple,Cardano,Stellar,Monero,Chainlink,Dogecoin,Polkadot
2020-11-01,13737.109375,267.5558166503906,396.3581848144531,55.587623596191406,0.02572700008749962,28.461565017700195,0.23979699611663818,0.09819699823856354,0.07847800105810165,126.5552978515625,11.536629676818848,0.0025820001028478146,4.22561502456665
2020-11-02,13550.4892578125,257.19970703125,383.15673828125,53.817481994628906,0.02443300001323223,27.883930206298828,0.23542100191116333,0.0921429991722107,0.07565999776124954,118.73442077636719,10.797578811645508,0.002517000073567033,4.030231475830078
2020-11-03,13950.30078125,244.14683532714844,387.6021728515625,53.81962203979492,0.0244159996509552,26.8570499420166,0.23950999975204468,0.09343399852514267,0.07531099766492844,120.7332992553711,10.387001991271973,0.0025279999244958162,4.025468349456787
2020-11-04,14133.70703125,241.13009643554688,402.1419982910156,54.49910354614258,0.024196000769734383,26.931514739990234,0.2377929985523224,0.09536900371313095,0.07459300011396408,115.95584106445312,10.472586631774902,0.002532999962568283,4.09808349609375
2020-11-05,15579.8486328125,249.5473175048828,414.0673522949219,58.678497314453125,0.02496200054883957,27.675859451293945,0.2457759976387024,0.09699399769306183,0.0801749974489212,119.81246185302734,10.990669250488281,0.002616999903693795,4.235194683074951
2020-11-06,15565.880859375,257.7201843261719,454.71929931640625,63.13111114501953,0.026064999401569366,29.01799964904785,0.25844499468803406,0.10910499840974808,0.08387400209903717,119.48121643066406,12.118071556091309,0.0027600000612437725,4.579651832580566
2020-11-07,14833.75390625,253.5904083251953,435.713134765625,59.143646240234375,0.02491999976336956,27.738094329833984,0.24958199262619019,0.10137899965047836,0.07961399853229523,111.31348419189453,11.757224082946777,0.0026710000820457935,4.241959571838379
2020-11-08,15479.5673828125,270.6977844238281,453.5547790527344,61.05504608154297,0.02536500059068203,28.305116653442383,0.2539390027523041,0.10662099719047546,0.08153799921274185,120.33414459228516,12.656035423278809,0.002710999920964241,4.372093200683594
2020-11-09,15332.3154296875,263.9813232421875,444.1630554199219,59.36388397216797,0.024810999631881714,28.018020629882812,0.25074800848960876,0.10532499849796295,0.07967700064182281,115.65994262695312,12.520734786987305,0.0026700000744313,4.346767425537109
2020-11-10,15290.90234375,257.351806640625,449.67962646484375,58.237342834472656,0.02487199939787388,28.193342208862305,0.25391098856925964,0.10580500215291977,0.07982800155878067,115.33495330810547,13.003462791442871,0.002753000007942319,4.415016174316406
2020-11-11,15701.33984375,257.1214904785156,462.9605407714844,59.51502990722656,0.025054000318050385,27.956178665161133,0.2562589943408966,0.10596500337123871,0.08069200068712234,113.36576843261719,12.807538032531738,0.002768999896943569,4.457201957702637
2020-11-12,16276.34375,259.821533203125,461.0052795410156,60.365379333496094,0.02493700012564659,27.61480712890625,0.25490298867225647,0.10452499985694885,0.08066599816083908,112.0469970703125,12.423222541809082,0.002778999973088503,4.399240016937256
2020-11-13,16317.80859375,259.1717834472656,474.6264343261719,65.45719909667969,0.025405000895261765,28.182172775268555,0.265190988779068,0.10639099776744843,0.08231800049543381,114.11270904541016,12.887977600097656,0.0028210000600665808,4.540119647979736
2020-11-14,16068.138671875,255.76904296875,460.14984130859375,63.77415084838867,0.02519099973142147,27.936201095581055,0.268341988325119,0.10420200228691101,0.08115799725055695,116.57744598388672,12.576959609985352,0.0027729999274015427,4.465622425079346
2020-11-15,15955.587890625,241.36802673339844,447.55908203125,62.27992248535156,0.025408999994397163,27.621030807495117,0.2696419954299927,0.10053099691867828,0.08029399812221527,114.62094116210938,12.12181282043457,0.0027749999426305294,4.379988193511963
2020-11-16,16716.111328125,250.13929748535156,459.9403076171875,71.32624816894531,0.025596000254154205,28.064109802246094,0.2855199873447418,0.10400799661874771,0.08189599961042404,117.98246002197266,12.590789794921875,0.0028860000893473625,4.485499858856201
2020-11-17,17645.40625,255.2885284423828,480.3600769042969,75.85234069824219,0.026467999443411827,28.530580520629883,0.30240800976753235,0.1096000000834465,0.08607500046491623,125.43038940429688,13.244711875915527,0.0029360000044107437,4.84466552734375
2020-11-18,17804.005859375,247.1260528564453,479.48406982421875,73.69493865966797,0.026822000741958618,28.076162338256836,0.29422199726104736,0.10640300065279007,0.08361499756574631,123.64198303222656,13.592995643615723,0.0029090000316500664,4.679662704467773
2020-11-19,17817.08984375,246.27008056640625,471.63043212890625,81.68367004394531,0.025801999494433403,28.094104766845703,0.30376601219177246,0.10586600005626678,0.08390600234270096,118.38548278808594,13.621882438659668,0.002911000046879053,4.756766319274902
2020-11-20,18621.314453125,258.8548889160156,509.74456787109375,82.5831527709961,0.026270000264048576,28.891996383666992,0.32806798815727234,0.11822599917650223,0.08830700069665909,120.9448013305664,14.078272819519043,0.002983999904245138,5.23343563079834
2020-11-21,18642.232421875,301.9248046875,549.4866333007812,86.41011810302734,0.030334999784827232,30.39129066467285,0.4583440124988556,0.1329450011253357,0.10840500146150589,128.06748962402344,15.355934143066406,0.0035069999285042286,5.7519211769104
2020-11-22,18370.001953125,286.993408203125,558.068115234375,82.70420837402344,0.02869899943470955,29.925071716308594,0.44369998574256897,0.14475999772548676,0.10352600365877151,123.33387756347656,14.444801330566406,0.0033289999701082706,5.481853008270264
2020-11-23,18364.12109375,323.02581787109375,608.4540405273438,89.03931427001953,0.03167299926280975,30.965368270874023,0.6139799952507019,0.15351000428199768,0.1305990070104599,129.88900756835938,15.270844459533691,0.003648000070825219,5.9069318771362305
2020-11-24,19107.46484375,345.6051330566406,603.8977661132812,89.20537567138672,0.03506699949502945,33.80315017700195,0.6921030282974243,0.1663230061531067,0.19548000395298004,135.20034790039062,15.620664596557617,0.0042039998807013035,5.7294464111328125
2020-11-25,18732.12109375,312.7775573730469,570.6866455078125,81.880126953125,0.0331059992313385,31.342960357666016,0.6354830265045166,0.1551620066165924,0.19520199298858643,129.1458740234375,14.260965347290039,0.0037269999738782644,5.309859752655029
2020-11-26,17150.623046875,270.5107421875,518.8011474609375,70.86572265625,0.02938699908554554,28.20491600036621,0.5330190062522888,0.13828100264072418,0.16754800081253052,119.35115814208984,12.575363159179688,0.0032500000670552254,4.804576873779297
2020-11-27,17108.40234375,264.955322265625,517.4937133789062,69.12387084960938,0.029363000765442848,28.475187301635742,0.5592679977416992,0.1410280019044876,0.2064090073108673,117.3132095336914,12.490259170532227,0.003275000024586916,4.782790184020996
2020-11-28,17717.4140625,275.5712890625,538.2297973632812,72.69296264648438,0.030434999614953995,29.143911361694336,0.6256219744682312,0.16479100286960602,0.20020300149917603,122.00398254394531,13.078346252441406,0.0034050000831484795,4.90047550201416
2020-11-29,18177.484375,283.9314880371094,575.758056640625,79.23506927490234,0.030698999762535095,30.117603302001953,0.6062459945678711,0.16663900017738342,0.19422399997711182,123.99252319335938,13.372918128967285,0.003447999944910407,5.190351963043213
2020-11-30,19625.8359375,316.4201965332031,614.842529296875,87.57463073730469,0.03232000023126602,31.392786026000977,0.6643369793891907,0.1713079959154129,0.2020930051803589,129.71426391601562,14.225639343261719,0.0035510000307112932,5.376430034637451
2020-12-01,18802.998046875,288.1358337402344,587.3241577148438,85.4357681274414,0.03027700074017048,30.10830307006836,0.6129230260848999,0.15598300099372864,0.1844249963760376,125.92882537841797,13.389534950256348,0.003335000015795231,5.09356689453125
2020-12-02,19201.091796875,294.2510681152344,598.3523559570312,88.85651397705078,0.031196000054478645,30.297361373901367,0.6298930048942566,0.1585569977760315,0.18515099585056305,127.89871978759766,13.98736572265625,0.0033740000799298286,5.4641571044921875
2020-12-03,19445.3984375,292.29534912109375,616.708740234375,89.09896850585938,0.031640999019145966,30.704429626464844,0.6314830183982849,0.16421200335025787,0.18430399894714355,133.01734924316406,13.97472095489502,0.0034280000254511833,5.4103684425354
2020-12-04,18699.765625,280.70806884765625,569.3541870117188,80.01707458496094,0.029552999883890152,29.072208404541016,0.5572620034217834,0.14824099838733673,0.16285499930381775,127.0179443359375,12.74124526977539,0.00329799996688962,5.032713413238525
2020-12-05,19154.23046875,289.30859375,596.595458984375,83.11872863769531,0.03057200089097023,29.729488372802734,0.5844209790229797,0.1596679985523224,0.17171800136566162,133.3605499267578,13.1730375289917,0.0033970000222325325,5.188902854919434
2020-12-06,19345.12109375,286.3561096191406,601.9089965820312,83.55533599853516,0.030925000086426735,29.540803909301758,0.6198509931564331,0.1588670015335083,0.17563000321388245,134.6505584716797,13.49239730834961,0.003387999953702092,5.135868072509766
2020-12-07,19191.630859375,283.89471435546875,591.8433837890625,83.62406158447266,0.030316999182105064,29.378135681152344,0.6089339852333069,0.1541299968957901,0.16845999658107758,138.9246368408203,13.080948829650879,0.0033420000690966845,5.060319900512695
2020-12-08,18321.14453125,267.5484619140625,554.8277587890625,76.7486572265625,0.027848999947309494,27.636306762695312,0.5588359832763672,0.1409280002117157,0.15280300378799438,135.7119903564453,12.145713806152344,0.0031789999920874834,4.733347415924072
2020-12-09,18553.916015625,268.7099609375,573.4791259765625,77.41098022460938,0.028710000216960907,28.129304885864258,0.5835899710655212,0.1481650024652481,0.1722240000963211,132.62823486328125,12.633390426635742,0.0031580000650137663,4.861896991729736
2020-12-10,18264.9921875,265.9806823730469,559.6785278320312,74.82955932617188,0.02814600057899952,27.696189880371094,0.572953999042511,0.14199399948120117,0.16110199689865112,133.89602661132812,11.922199249267578,0.0031049998942762613,4.797595977783203
2020-12-11,18058.904296875,259.3310241699219,545.79736328125,72.08733367919922,0.02781900018453598,27.361003875732422,0.5464829802513123,0.13944900035858154,0.15117999911308289,141.55613708496094,11.66010570526123,0.0030789999291300774,4.621051788330078
2020-12-12,18803.65625,267.7145690917969,568.5673217773438,76.70689392089844,0.028572000563144684,28.164451599121094,0.506401002407074,0.14445999264717102,0.15895000100135803,146.72312927246094,12.20915699005127,0.003163000103086233,4.740454196929932
2020-12-13,19142.3828125,275.3485107421875,589.6632080078125,82.00064086914062,0.029184000566601753,29.10169219970703,0.51146399974823,0.15396399796009064,0.17485199868679047,151.90992736816406,12.933703422546387,0.0032560001127421856,4.891211986541748
2020-12-14,19246.64453125,276.5531005859375,586.0111694335938,82.3631591796875,0.02908799983561039,30.029577255249023,0.49771198630332947,0.15799200534820557,0.1697620004415512,152.68316650390625,12.827552795410156,0.0032309999223798513,4.898082256317139
2020-12-15,19417.076171875,288.3943786621094,589.3555908203125,81.40067291259766,0.02920600026845932,29.547283172607422,0.46970999240875244,0.15430499613285065,0.16655699908733368,150.9956817626953,12.70547103881836,0.0032059999648481607,5.249607086181641
2020-12-16,21310.59765625,311.4190368652344,636.1818237304688,92.78968811035156,0.031176000833511353,30.49019432067871,0.5686280131340027,0.1675889939069748,0.19140100479125977,158.70458984375,13.45108699798584,0.003415999934077263,5.359313488006592
2020-12-17,22805.162109375,310.30157470703125,642.8689575195312,100.9595718383789,0.03070800006389618,30.184133529663086,0.5766770243644714,0.16348299384117126,0.18593500554561615,160.22096252441406,13.467132568359375,0.0037299999967217445,5.343967437744141
2020-12-18,23137.9609375,312.7794494628906,654.8119506835938,109.38450622558594,0.031113000586628914,30.9383602142334,0.5842800140380859,0.16498799622058868,0.18512700498104095,154.8211212158203,13.51119327545166,0.0038580000400543213,5.367640972137451
2020-12-19,23869.83203125,318.2479248046875,659.2979125976562,120.55890655517578,0.031289998441934586,33.296356201171875,0.5791630148887634,0.1647139936685562,0.18183700740337372,155.0175323486328,13.492186546325684,0.003926999866962433,5.338944911956787
2020-12-20,23477.294921875,348.1605529785156,638.2908325195312,114.6659927368164,0.031224999576807022,34.16029739379883,0.5560579895973206,0.1619880050420761,0.17697900533676147,152.50001525878906,13.070074081420898,0.004625000059604645,5.188475608825684
2020-12-21,22803.08203125,314.4889221191406,609.81787109375,105.0053939819336,0.02937999926507473,32.269527435302734,0.5169439911842346,0.15265600383281708,0.16635699570178986,146.27159118652344,12.341995239257812,0.004786999896168709,4.89054536819458
2020-12-22,23783.029296875,323.8865051269531,634.8541870117188,113.68036651611328,0.028893999755382538,33.482948303222656,0.4484480023384094,0.15617899596691132,0.16218499839305878,156.17312622070312,12.793932914733887,0.0045079998672008514,5.154829978942871
2020-12-23,23241.345703125,274.1484069824219,583.714599609375,101.81706237792969,0.024819999933242798,31.097898483276367,0.25860199332237244,0.13639399409294128,0.12647099792957306,150.89761352539062,10.83131217956543,0.003768000053241849,4.710613250732422
2020-12-24,23735.94921875,296.282958984375,611.607177734375,111.56539916992188,0.02769700065255165,32.50059127807617,0.33781901001930237,0.15288299322128296,0.159620001912117,156.75628662109375,11.575453758239746,0.004569999873638153,5.128820419311523
2020-12-25,24664.791015625,318.3423156738281,626.4107055664062,126.98359680175781,0.02849699929356575,33.164974212646484,0.3180910050868988,0.15756399929523468,0.15258699655532837,159.26890563964844,11.546685218811035,0.0045819999650120735,5.214210510253906
2020-12-26,26437.037109375,322.82989501953125,635.8358154296875,129.45919799804688,0.027737999334931374,33.47713851928711,0.29471299052238464,0.15782399475574493,0.1470469981431961,167.9396514892578,10.964874267578125,0.004494000226259232,5.182180881500244
2020-12-27,26272.294921875,338.1799621582031,682.642333984375,127.5169677734375,0.028845999389886856,33.51184844970703,0.28303900361061096,0.15442200005054474,0.1449729949235916,157.25827026367188,12.129708290100098,0.004548000171780586,5.136190891265869
2020-12-28,27084.80859375,362.092041015625,730.3973388671875,130.0503387451172,0.029532000422477722,35.84455871582031,0.2479580044746399,0.17673499882221222,0.1443749964237213,166.48707580566406,12.62838077545166,0.004592000041157007,6.588821887969971
2020-12-29,27362.4375,353.09063720703125,731.5201416015625,129.04080200195312,0.02769000083208084,38.95283126831055,0.22096200287342072,0.19216400384902954,0.1388150006532669,161.39321899414062,11.771124839782715,0.004486000165343285,7.519257068634033
2020-12-30,28840.953125,358.8080139160156,751.6189575195312,129.46607971191406,0.026945000514388084,38.13629913330078,0.21182799339294434,0.18403999507427216,0.13191300630569458,159.37249755859375,11.253575325012207,0.004635999910533428,7.254300117492676
2020-12-31,29001.720703125,343.0526428222656,737.8034057617188,124.69032287597656,0.026832999661564827,37.376033782958984,0.2198459953069687,0.18139700591564178,0.128370001912117,156.5723114013672,11.270538330078125,0.004681999795138836,9.292508125305176
2021-01-01,29374.15234375,341.98565673828125,730.3675537109375,126.2303466796875,0.0269399993121624,37.90501022338867,0.23744399845600128,0.17534999549388885,0.1324079930782318,136.04586791992188,11.872554779052734,0.005685000214725733,8.306818962097168
2021-01-02,32127.267578125,354.5999450683594,774.5349731445312,136.94488525390625,0.027218999341130257,38.24159240722656,0.2216549962759018,0.17742300033569336,0.1278200000524521,143.11721801757812,12.220136642456055,0.010614999569952488,9.208836555480957
